County,Date,Deaths,Case,Vehicles
BEXAR (29),2015-09-21,1,482145,6
DALLAS (113),2015-09-21,1,482146,2
HARRIS (201),2015-09-17,1,482164,1
HARRIS (201),2015-09-20,1,482171,2
HARRIS (201),2015-09-21,1,482176,2
HARRIS (201),2015-09-23,1,482182,2
DALLAS (113),2015-09-26,1,482190,1
BEXAR (29),2015-09-27,2,482197,1
HARRIS (201),2015-09-27,1,482200,1
HARRIS (201),2015-01-24,1,482205,3
HARRIS (201),2015-04-13,1,482206,2
DALLAS (113),2015-09-13,1,482214,2
DALLAS (113),2015-09-17,1,482219,3
DALLAS (113),2015-06-16,1,482226,2
BEXAR (29),2015-09-21,1,482228,1
DALLAS (113),2015-09-26,1,482241,1
BEXAR (29),2015-09-28,1,482247,1
HARRIS (201),2015-09-29,1,482250,1
DALLAS (113),2015-09-30,1,482254,5
HARRIS (201),2015-08-14,1,482256,2
BEXAR (29),2015-09-13,1,482260,1
DALLAS (113),2015-09-20,1,482262,1
HARRIS (201),2015-09-20,2,482263,6
DALLAS (113),2015-09-27,1,482273,1
HARRIS (201),2015-09-30,1,482276,2
BEXAR (29),2015-10-01,1,482279,1
DALLAS (113),2015-10-02,1,482284,1
DALLAS (113),2015-10-03,1,482294,1
BEXAR (29),2015-10-04,2,482306,2
BEXAR (29),2015-10-04,1,482307,2
BEXAR (29),2015-10-04,1,482308,1
DALLAS (113),2015-10-04,2,482309,1
DALLAS (113),2015-10-05,2,482314,1
HARRIS (201),2015-10-05,1,482317,2
HARRIS (201),2015-10-05,1,482318,1
HARRIS (201),2015-10-05,1,482319,2
BEXAR (29),2015-10-06,1,482322,1
DALLAS (113),2015-10-06,1,482323,1
HARRIS (201),2015-10-06,1,482326,2
BEXAR (29),2015-10-07,1,482331,1
DALLAS (113),2015-10-07,1,482332,2
HARRIS (201),2015-10-07,1,482334,3
BEXAR (29),2015-10-10,1,482342,3
DALLAS (113),2015-10-10,2,482343,1
BEXAR (29),2015-10-11,2,482346,1
HARRIS (201),2015-10-11,1,482348,1
HARRIS (201),2015-10-12,1,482350,2
HARRIS (201),2015-09-02,1,482353,2
HARRIS (201),2015-09-26,1,482356,2
HARRIS (201),2015-09-27,1,482357,1
BEXAR (29),2015-10-04,1,482360,1
BEXAR (29),2015-10-04,1,482361,1
DALLAS (113),2015-10-05,4,482364,2
HARRIS (201),2015-10-05,1,482366,1
DALLAS (113),2015-10-08,1,482373,5
DALLAS (113),2015-10-08,1,482374,1
DALLAS (113),2015-10-09,1,482375,3
BEXAR (29),2015-10-11,1,482380,1
DALLAS (113),2015-10-11,1,482382,1
DALLAS (113),2015-10-11,1,482383,1
DALLAS (113),2015-10-11,1,482384,1
HARRIS (201),2015-10-12,1,482389,4
BEXAR (29),2015-10-14,1,482392,1
BEXAR (29),2015-10-20,1,482415,1
HARRIS (201),2015-10-09,1,482424,1
HARRIS (201),2015-10-12,1,482428,2
HARRIS (201),2015-10-15,1,482436,2
DALLAS (113),2015-10-22,1,482449,2
BEXAR (29),2015-10-27,1,482456,1
HARRIS (201),2015-09-30,1,482458,1
HARRIS (201),2015-10-04,1,482459,3
DALLAS (113),2015-10-15,1,482469,2
DALLAS (113),2015-10-16,1,482471,1
HARRIS (201),2015-10-16,1,482472,1
HARRIS (201),2015-10-18,1,482475,1
HARRIS (201),2015-10-20,1,482480,1
DALLAS (113),2015-10-22,1,482483,2
DALLAS (113),2015-10-22,1,482484,1
HARRIS (201),2015-10-22,1,482485,1
BEXAR (29),2015-10-23,1,482488,2
HARRIS (201),2015-10-24,1,482491,1
HARRIS (201),2015-10-17,1,482507,2
HARRIS (201),2015-10-22,1,482513,1
BEXAR (29),2015-10-24,1,482515,2
DALLAS (113),2015-10-25,1,482517,1
HARRIS (201),2015-10-26,1,482518,2
BEXAR (29),2015-10-27,1,482520,1
DALLAS (113),2015-10-29,1,482525,2
BEXAR (29),2015-10-30,1,482528,2
HARRIS (201),2015-10-29,1,482539,2
HARRIS (201),2015-10-29,1,482540,1
DALLAS (113),2015-10-30,1,482542,1
HARRIS (201),2015-10-31,1,482543,1
HARRIS (201),2015-09-19,1,482545,2
BEXAR (29),2015-10-31,1,482555,1
HARRIS (201),2015-09-22,1,482557,1
HARRIS (201),2015-10-03,1,482559,2
BEXAR (29),2015-10-20,1,482563,3
DALLAS (113),2015-10-25,1,482569,1
HARRIS (201),2015-10-26,1,482571,2
DALLAS (113),2015-10-27,1,482573,3
DALLAS (113),2015-10-28,1,482576,1
DALLAS (113),2015-10-28,1,482578,2
HARRIS (201),2015-10-18,1,482590,1
BEXAR (29),2015-11-01,1,482606,1
BEXAR (29),2015-11-01,1,482607,1
DALLAS (113),2015-11-01,1,482611,1
HARRIS (201),2015-11-01,1,482613,2
BEXAR (29),2015-11-02,1,482620,1
BEXAR (29),2015-11-02,1,482621,3
DALLAS (113),2015-11-02,1,482623,1
BEXAR (29),2015-11-03,2,482627,5
HARRIS (201),2015-11-03,1,482629,1
HARRIS (201),2015-11-08,1,482657,2
HARRIS (201),2015-11-09,1,482663,1
BEXAR (29),2015-11-09,1,482664,2
DALLAS (113),2015-11-10,1,482667,1
HARRIS (201),2015-11-10,1,482670,1
HARRIS (201),2015-11-13,1,482675,1
DALLAS (113),2015-11-15,1,482680,1
HARRIS (201),2015-11-15,1,482681,1
HARRIS (201),2015-11-16,1,482683,1
HARRIS (201),2015-10-29,1,482687,1
DALLAS (113),2015-11-10,1,482691,3
DALLAS (113),2015-11-10,1,482692,4
DALLAS (113),2015-11-10,1,482693,1
HARRIS (201),2015-11-18,1,482697,1
DALLAS (113),2015-11-04,1,482699,1
DALLAS (113),2015-11-13,2,482705,2
HARRIS (201),2015-11-15,1,482706,1
DALLAS (113),2015-11-18,1,482711,2
HARRIS (201),2015-11-19,2,482717,2
DALLAS (113),2015-11-21,1,482721,1
HARRIS (201),2015-10-21,1,482726,2
HARRIS (201),2015-10-30,1,482728,1
HARRIS (201),2015-11-05,1,482731,2
HARRIS (201),2015-11-12,1,482735,1
HARRIS (201),2015-11-13,1,482737,6
HARRIS (201),2015-11-13,1,482738,1
DALLAS (113),2015-11-15,1,482742,2
HARRIS (201),2015-11-16,1,482746,1
HARRIS (201),2015-11-16,1,482751,1
BEXAR (29),2015-11-17,1,482756,2
DALLAS (113),2015-11-18,1,482759,1
BEXAR (29),2015-11-20,1,482766,1
BEXAR (29),2015-11-21,1,482768,1
BEXAR (29),2015-11-21,1,482769,2
DALLAS (113),2015-11-21,1,482771,2
HARRIS (201),2015-11-22,2,482778,1
HARRIS (201),2015-11-24,1,482784,1
HARRIS (201),2015-11-24,1,482785,2
DALLAS (113),2015-11-26,1,482788,2
DALLAS (113),2015-11-26,1,482789,1
HARRIS (201),2015-11-26,1,482790,1
DALLAS (113),2015-11-29,1,482798,2
DALLAS (113),2015-11-19,2,482802,3
HARRIS (201),2015-11-22,1,482819,1
HARRIS (201),2015-11-24,1,482825,1
DALLAS (113),2015-11-25,1,482826,2
DALLAS (113),2015-11-27,2,482830,2
BEXAR (29),2015-11-28,1,482832,2
BEXAR (29),2015-11-30,1,482834,1
HARRIS (201),2015-11-30,1,482837,1
HARRIS (201),2015-11-30,1,482838,1
HARRIS (201),2015-10-31,1,482842,1
DALLAS (113),2015-11-23,1,482847,1
BEXAR (29),2015-11-27,1,482849,1
BEXAR (29),2015-11-28,1,482850,1
DALLAS (113),2015-11-30,1,482853,2
DALLAS (113),2015-11-15,1,482858,1
BEXAR (29),2015-11-24,1,482860,2
HARRIS (201),2015-11-29,1,482861,1
DALLAS (113),2015-11-10,1,482862,2
BEXAR (29),2015-12-01,2,482871,2
HARRIS (201),2015-12-01,1,482873,1
HARRIS (201),2015-12-02,1,482881,2
BEXAR (29),2015-12-03,1,482888,1
HARRIS (201),2015-12-03,1,482892,2
HARRIS (201),2015-12-03,1,482893,1
HARRIS (201),2015-12-03,1,482894,1
BEXAR (29),2015-12-05,2,482911,2
HARRIS (201),2015-12-05,1,482912,1
HARRIS (201),2015-12-05,1,482913,3
HARRIS (201),2015-12-05,1,482914,1
BEXAR (29),2015-12-06,1,482918,2
BEXAR (29),2015-12-06,1,482919,1
BEXAR (29),2015-12-06,1,482920,1
HARRIS (201),2015-12-06,1,482922,1
HARRIS (201),2015-12-06,1,482923,2
HARRIS (201),2015-12-06,1,482924,1
BEXAR (29),2015-12-07,1,482929,5
DALLAS (113),2015-12-07,1,482931,2
DALLAS (113),2015-12-08,1,482941,1
DALLAS (113),2015-12-09,1,482944,1
BEXAR (29),2015-12-10,1,482948,1
DALLAS (113),2015-12-10,1,482949,1
HARRIS (201),2015-12-10,1,482952,1
HARRIS (201),2015-12-11,1,482958,1
HARRIS (201),2015-12-11,1,482959,1
DALLAS (113),2015-12-12,1,482969,1
DALLAS (113),2015-12-12,1,482970,2
HARRIS (201),2015-12-12,1,482973,1
BEXAR (29),2015-12-13,1,482983,1
DALLAS (113),2015-12-13,1,482986,1
DALLAS (113),2015-12-13,1,482987,1
HARRIS (201),2015-12-14,1,482993,1
BEXAR (29),2015-12-15,1,482995,3
BEXAR (29),2015-12-16,1,483003,1
HARRIS (201),2015-12-17,1,483006,1
HARRIS (201),2015-12-19,1,483011,2
HARRIS (201),2015-12-19,1,483012,1
HARRIS (201),2015-12-21,1,483020,2
HARRIS (201),2015-12-21,1,483021,2
BEXAR (29),2015-12-22,1,483023,1
BEXAR (29),2015-12-22,1,483024,1
DALLAS (113),2015-12-24,1,483027,1
BEXAR (29),2015-12-26,1,483030,1
BEXAR (29),2015-12-28,1,483034,1
BEXAR (29),2015-12-29,1,483036,2
DALLAS (113),2015-12-29,1,483037,1
HARRIS (201),2015-12-30,1,483039,2
BEXAR (29),2015-12-15,1,483049,1
BEXAR (29),2015-12-20,1,483060,1
HARRIS (201),2015-12-21,1,483065,1
DALLAS (113),2015-12-25,1,483082,2
HARRIS (201),2015-12-25,1,483083,1
HARRIS (201),2015-12-26,1,483089,1
HARRIS (201),2015-12-26,1,483090,3
HARRIS (201),2015-12-26,1,483091,1
HARRIS (201),2015-12-31,2,483098,2
BEXAR (29),2015-05-31,1,483102,1
DALLAS (113),2015-12-15,1,483116,2
HARRIS (201),2015-12-24,1,483120,2
HARRIS (201),2015-12-25,1,483121,1
BEXAR (29),2015-12-26,1,483122,1
DALLAS (113),2015-12-26,1,483123,1
HARRIS (201),2015-12-27,2,483125,4
DALLAS (113),2015-12-31,1,483130,2
HARRIS (201),2015-12-31,1,483132,2
DALLAS (113),2015-12-01,1,483136,2
DALLAS (113),2015-06-07,1,483141,2
DALLAS (113),2015-07-07,1,483173,2
HARRIS (201),2015-04-02,1,483181,1
DALLAS (113),2015-05-29,1,483182,1
BEXAR (29),2015-10-12,1,483186,3
DALLAS (113),2015-12-17,1,483189,1
HARRIS (201),2015-05-20,1,483198,2
HARRIS (201),2015-06-05,1,483199,2
HARRIS (201),2015-07-17,1,483201,2
HARRIS (201),2015-08-03,1,483202,2
HARRIS (201),2015-08-09,1,483203,2
DALLAS (113),2015-10-15,1,483208,1
BEXAR (29),2015-11-18,1,483211,1
BEXAR (29),2015-12-21,1,483222,1
HARRIS (201),2015-05-03,1,483224,2
HARRIS (201),2015-05-05,1,483225,2
HARRIS (201),2015-05-10,1,483226,1
HARRIS (201),2015-05-11,1,483227,1
HARRIS (201),2015-05-12,1,483228,1
HARRIS (201),2015-05-23,1,483229,2
HARRIS (201),2015-05-23,1,483230,1
HARRIS (201),2015-05-29,1,483231,1
HARRIS (201),2015-06-14,1,483232,2
HARRIS (201),2015-06-18,1,483233,3
HARRIS (201),2015-06-19,1,483234,1
HARRIS (201),2015-06-20,1,483235,3
HARRIS (201),2015-06-24,1,483236,3
HARRIS (201),2015-06-28,1,483237,2
HARRIS (201),2015-07-04,1,483238,2
HARRIS (201),2015-07-06,1,483239,2
HARRIS (201),2015-07-08,1,483240,2
HARRIS (201),2015-07-16,1,483241,2
HARRIS (201),2015-07-17,1,483242,1
HARRIS (201),2015-07-27,1,483243,1
HARRIS (201),2015-07-30,1,483244,1
HARRIS (201),2015-07-30,1,483245,2
HARRIS (201),2015-08-01,1,483246,1
HARRIS (201),2015-08-12,1,483247,3
HARRIS (201),2015-08-14,1,483248,1
HARRIS (201),2015-08-15,1,483249,1
HARRIS (201),2015-08-16,1,483250,2
HARRIS (201),2015-04-24,1,483251,1
HARRIS (201),2015-08-06,1,483252,1
HARRIS (201),2015-08-10,1,483253,1
HARRIS (201),2015-07-22,1,483254,1
HARRIS (201),2016-01-01,1,480003,1
BEXAR (29),2016-01-02,1,480008,1
DALLAS (113),2016-01-02,1,480010,1
DALLAS (113),2016-01-02,1,480011,1
HARRIS (201),2016-01-02,1,480013,1
BEXAR (29),2016-01-03,1,480014,1
HARRIS (201),2016-01-03,1,480017,2
HARRIS (201),2016-01-03,1,480018,1
HARRIS (201),2016-01-03,1,480019,1
BEXAR (29),2016-01-04,1,480024,2
DALLAS (113),2016-01-04,1,480025,1
HARRIS (201),2016-01-04,1,480026,2
DALLAS (113),2016-01-06,1,480035,1
DALLAS (113),2016-01-06,1,480036,1
BEXAR (29),2016-01-07,1,480042,1
BEXAR (29),2016-01-07,1,480043,2
HARRIS (201),2016-01-07,1,480046,1
HARRIS (201),2016-01-08,1,480057,1
BEXAR (29),2016-01-09,1,480058,2
BEXAR (29),2016-01-09,1,480059,2
HARRIS (201),2016-01-09,1,480062,1
HARRIS (201),2016-01-09,1,480063,2
DALLAS (113),2016-01-10,1,480066,1
HARRIS (201),2016-01-10,1,480067,1
BEXAR (29),2016-01-11,1,480069,1
DALLAS (113),2016-01-11,1,480070,1
DALLAS (113),2016-01-11,1,480071,1
HARRIS (201),2016-01-11,1,480073,1
BEXAR (29),2016-01-12,1,480076,3
DALLAS (113),2016-01-12,1,480077,1
HARRIS (201),2016-01-12,1,480078,1
HARRIS (201),2016-01-15,1,480086,2
HARRIS (201),2016-01-16,1,480088,1
HARRIS (201),2016-01-17,1,480091,1
HARRIS (201),2016-01-17,1,480092,2
HARRIS (201),2016-01-18,1,480093,1
BEXAR (29),2016-01-21,1,480094,1
BEXAR (29),2016-01-01,1,480095,1
HARRIS (201),2016-01-02,1,480097,1
HARRIS (201),2016-01-04,1,480100,2
BEXAR (29),2016-01-05,1,480101,1
HARRIS (201),2016-01-10,1,480109,1
BEXAR (29),2016-01-11,1,480112,2
DALLAS (113),2016-01-14,3,480116,1
BEXAR (29),2016-01-15,1,480118,1
HARRIS (201),2016-01-15,2,480119,2
HARRIS (201),2016-01-16,1,480122,3
HARRIS (201),2016-01-17,1,480126,1
DALLAS (113),2016-01-20,1,480137,2
DALLAS (113),2016-01-21,1,480138,3
DALLAS (113),2016-01-21,1,480141,6
HARRIS (201),2016-01-24,1,480154,1
BEXAR (29),2016-01-26,1,480157,2
HARRIS (201),2016-01-26,1,480159,2
HARRIS (201),2016-01-14,1,480169,1
BEXAR (29),2016-01-19,1,480172,1
HARRIS (201),2016-01-21,2,480175,1
DALLAS (113),2016-01-22,1,480178,1
DALLAS (113),2016-01-23,1,480180,1
DALLAS (113),2016-01-23,1,480181,1
HARRIS (201),2016-01-23,1,480182,2
HARRIS (201),2016-01-23,1,480183,1
HARRIS (201),2016-01-24,1,480185,1
HARRIS (201),2016-01-26,1,480191,2
BEXAR (29),2016-01-27,1,480193,1
BEXAR (29),2016-01-28,1,480197,1
DALLAS (113),2016-01-29,1,480201,1
HARRIS (201),2016-01-29,1,480204,1
HARRIS (201),2016-01-29,1,480205,1
DALLAS (113),2016-01-30,1,480213,1
DALLAS (113),2016-01-30,1,480214,2
HARRIS (201),2016-01-30,1,480216,1
HARRIS (201),2016-01-30,1,480217,1
HARRIS (201),2016-01-30,1,480218,1
HARRIS (201),2016-01-30,1,480219,1
HARRIS (201),2016-01-25,1,480229,1
BEXAR (29),2016-01-26,1,480230,2
DALLAS (113),2016-01-27,1,480232,2
HARRIS (201),2016-01-27,1,480233,1
HARRIS (201),2016-01-29,1,480235,1
BEXAR (29),2016-02-01,1,480244,1
BEXAR (29),2016-02-02,1,480248,1
HARRIS (201),2016-02-02,1,480249,1
HARRIS (201),2016-02-02,1,480250,1
DALLAS (113),2016-02-03,1,480254,1
DALLAS (113),2016-02-04,1,480258,1
HARRIS (201),2016-02-04,1,480261,1
BEXAR (29),2016-02-05,1,480264,1
HARRIS (201),2016-02-05,1,480268,1
HARRIS (201),2016-02-06,1,480274,1
HARRIS (201),2016-02-06,1,480275,1
DALLAS (113),2016-02-07,1,480281,2
DALLAS (113),2016-02-07,1,480282,1
DALLAS (113),2016-02-07,1,480283,1
DALLAS (113),2016-02-08,1,480291,1
DALLAS (113),2016-02-10,1,480305,2
BEXAR (29),2016-02-11,1,480310,1
DALLAS (113),2016-02-11,1,480311,1
DALLAS (113),2016-02-11,1,480312,1
HARRIS (201),2016-02-11,1,480313,1
HARRIS (201),2016-02-12,1,480314,1
HARRIS (201),2016-02-12,1,480315,1
BEXAR (29),2016-02-13,1,480320,2
BEXAR (29),2016-02-14,1,480323,1
BEXAR (29),2016-02-14,1,480324,1
HARRIS (201),2016-02-17,1,480330,2
DALLAS (113),2016-02-04,3,480339,2
DALLAS (113),2016-02-09,2,480346,2
BEXAR (29),2016-02-13,1,480352,1
BEXAR (29),2016-02-13,1,480353,2
HARRIS (201),2016-02-13,1,480354,2
BEXAR (29),2016-02-15,1,480358,2
BEXAR (29),2016-02-15,1,480359,2
HARRIS (201),2016-02-15,1,480360,1
HARRIS (201),2016-02-16,1,480367,2
BEXAR (29),2016-02-19,1,480373,2
DALLAS (113),2016-02-19,1,480375,2
DALLAS (113),2016-02-19,1,480376,2
HARRIS (201),2016-02-20,1,480381,1
BEXAR (29),2016-02-21,1,480383,1
BEXAR (29),2016-02-23,1,480388,1
BEXAR (29),2016-02-01,1,480397,1
HARRIS (201),2016-02-13,1,480404,1
HARRIS (201),2016-02-14,1,480407,3
HARRIS (201),2016-02-15,2,480409,2
HARRIS (201),2016-02-16,1,480410,1
DALLAS (113),2016-02-17,1,480411,1
HARRIS (201),2016-02-18,1,480415,1
BEXAR (29),2016-02-19,1,480416,1
BEXAR (29),2016-02-20,1,480420,1
DALLAS (113),2016-02-20,1,480422,3
BEXAR (29),2016-02-21,1,480424,1
HARRIS (201),2016-02-21,1,480426,1
HARRIS (201),2016-02-21,1,480427,2
HARRIS (201),2016-02-21,1,480428,1
HARRIS (201),2016-02-21,1,480429,2
DALLAS (113),2016-02-01,1,480433,1
DALLAS (113),2016-02-07,1,480437,1
DALLAS (113),2016-02-11,2,480440,2
HARRIS (201),2016-02-12,1,480442,2
DALLAS (113),2016-02-17,1,480452,1
HARRIS (201),2016-02-18,1,480455,3
DALLAS (113),2016-02-20,1,480461,2
DALLAS (113),2016-02-20,1,480462,2
HARRIS (201),2016-02-21,2,480465,1
HARRIS (201),2016-02-21,1,480466,1
HARRIS (201),2016-02-22,1,480475,3
HARRIS (201),2016-02-24,1,480481,1
DALLAS (113),2016-02-25,1,480484,1
HARRIS (201),2016-02-25,1,480485,1
HARRIS (201),2016-02-26,1,480489,3
HARRIS (201),2016-02-26,2,480490,2
HARRIS (201),2016-02-26,1,480491,1
DALLAS (113),2016-02-27,1,480492,1
HARRIS (201),2016-02-27,1,480494,1
HARRIS (201),2016-02-27,1,480495,1
HARRIS (201),2016-02-27,1,480496,1
BEXAR (29),2016-02-28,2,480498,2
HARRIS (201),2016-02-28,1,480501,1
DALLAS (113),2016-02-25,1,480509,3
DALLAS (113),2016-03-01,1,480521,1
DALLAS (113),2016-03-01,1,480522,2
BEXAR (29),2016-03-02,1,480525,2
DALLAS (113),2016-03-03,1,480534,1
HARRIS (201),2016-03-03,1,480538,2
BEXAR (29),2016-03-04,1,480540,1
HARRIS (201),2016-03-04,1,480545,2
HARRIS (201),2016-03-04,1,480546,1
DALLAS (113),2016-03-05,1,480549,1
DALLAS (113),2016-03-05,2,480550,2
BEXAR (29),2016-03-06,1,480554,1
BEXAR (29),2016-03-06,1,480555,1
DALLAS (113),2016-03-06,1,480558,1
HARRIS (201),2016-03-06,1,480560,1
DALLAS (113),2016-03-07,1,480564,2
HARRIS (201),2016-03-07,1,480565,1
HARRIS (201),2016-03-08,1,480568,1
DALLAS (113),2016-03-09,1,480570,1
HARRIS (201),2016-03-09,1,480571,2
BEXAR (29),2016-03-10,1,480575,2
HARRIS (201),2016-03-10,1,480577,1
BEXAR (29),2016-03-11,1,480581,1
DALLAS (113),2016-03-12,1,480584,1
HARRIS (201),2016-03-12,1,480586,1
HARRIS (201),2016-01-20,1,480594,1
HARRIS (201),2016-02-17,1,480596,2
BEXAR (29),2016-02-26,1,480598,2
HARRIS (201),2016-03-05,1,480602,1
HARRIS (201),2016-03-06,1,480605,1
HARRIS (201),2016-03-10,1,480609,1
BEXAR (29),2016-03-11,1,480612,1
HARRIS (201),2016-03-14,1,480621,1
HARRIS (201),2016-03-14,1,480622,2
BEXAR (29),2016-03-15,1,480624,1
DALLAS (113),2016-03-17,1,480626,4
HARRIS (201),2016-03-18,1,480627,1
BEXAR (29),2016-02-22,1,480632,3
BEXAR (29),2016-02-26,1,480633,2
HARRIS (201),2016-03-15,1,480647,1
DALLAS (113),2016-03-18,1,480656,2
DALLAS (113),2016-03-18,1,480657,2
DALLAS (113),2016-03-18,1,480658,1
HARRIS (201),2016-03-18,1,480660,1
DALLAS (113),2016-03-19,1,480666,1
HARRIS (201),2016-03-19,1,480667,2
HARRIS (201),2016-03-19,1,480668,1
HARRIS (201),2016-03-21,1,480676,1
HARRIS (201),2016-03-21,1,480677,1
HARRIS (201),2016-03-22,1,480680,1
HARRIS (201),2016-03-22,1,480682,1
BEXAR (29),2016-03-24,1,480686,1
DALLAS (113),2016-03-24,1,480687,2
HARRIS (201),2016-03-25,1,480693,2
BEXAR (29),2016-03-26,1,480696,3
HARRIS (201),2016-03-26,1,480699,2
BEXAR (29),2016-03-29,1,480702,1
BEXAR (29),2016-03-27,2,480703,1
HARRIS (201),2016-02-26,1,480712,1
HARRIS (201),2016-03-06,1,480715,2
HARRIS (201),2016-03-15,1,480718,1
HARRIS (201),2016-03-21,1,480733,2
HARRIS (201),2016-03-21,1,480734,1
HARRIS (201),2016-03-24,1,480736,1
BEXAR (29),2016-03-26,1,480740,2
DALLAS (113),2016-03-26,1,480741,2
HARRIS (201),2016-03-26,1,480743,1
HARRIS (201),2016-03-26,2,480744,2
HARRIS (201),2016-03-26,1,480745,2
DALLAS (113),2016-03-27,1,480747,1
HARRIS (201),2016-03-27,1,480749,1
HARRIS (201),2016-03-27,1,480750,2
DALLAS (113),2016-03-28,3,480751,2
HARRIS (201),2016-03-28,1,480752,1
HARRIS (201),2016-03-28,1,480753,2
DALLAS (113),2016-03-31,1,480763,2
BEXAR (29),2016-03-30,1,480766,1
DALLAS (113),2016-03-13,1,480776,1
HARRIS (201),2016-03-22,1,480778,1
HARRIS (201),2016-03-26,1,480784,1
BEXAR (29),2016-03-28,1,480793,2
HARRIS (201),2016-04-01,1,480798,2
HARRIS (201),2016-04-01,1,480799,1
DALLAS (113),2016-04-02,1,480806,1
HARRIS (201),2016-04-02,1,480808,4
BEXAR (29),2016-04-13,1,480816,2
DALLAS (113),2016-04-03,1,480817,2
BEXAR (29),2016-04-04,1,480823,2
DALLAS (113),2016-04-04,1,480824,1
DALLAS (113),2016-04-04,1,480825,2
HARRIS (201),2016-04-04,1,480827,1
BEXAR (29),2016-04-06,1,480836,3
BEXAR (29),2016-04-06,1,480837,2
HARRIS (201),2016-04-07,1,480841,1
BEXAR (29),2016-04-08,1,480844,1
DALLAS (113),2016-04-12,1,480853,1
DALLAS (113),2016-04-14,1,480857,1
HARRIS (201),2016-03-20,1,480863,1
HARRIS (201),2016-04-03,1,480870,2
BEXAR (29),2016-04-06,1,480873,1
DALLAS (113),2016-04-06,1,480874,2
HARRIS (201),2016-04-06,1,480875,2
BEXAR (29),2016-04-07,1,480877,1
HARRIS (201),2016-04-08,1,480879,3
HARRIS (201),2016-04-10,1,480885,1
BEXAR (29),2016-04-11,1,480889,2
DALLAS (113),2016-04-12,1,480893,1
BEXAR (29),2016-04-16,1,480897,1
DALLAS (113),2016-04-17,1,480902,1
DALLAS (113),2016-04-19,1,480905,2
HARRIS (201),2016-04-04,1,480914,2
HARRIS (201),2016-04-08,1,480916,2
HARRIS (201),2016-04-09,1,480917,1
DALLAS (113),2016-04-10,1,480918,1
DALLAS (113),2016-04-10,1,480919,1
HARRIS (201),2016-04-10,1,480921,1
HARRIS (201),2016-04-13,1,480925,2
HARRIS (201),2016-04-13,1,480926,1
HARRIS (201),2016-04-15,1,480930,2
DALLAS (113),2016-04-16,1,480935,2
DALLAS (113),2016-04-20,1,480940,1
HARRIS (201),2016-04-16,1,480947,3
HARRIS (201),2016-04-17,1,480948,3
HARRIS (201),2016-04-19,1,480951,1
HARRIS (201),2016-04-19,1,480952,4
BEXAR (29),2016-04-20,1,480955,2
HARRIS (201),2016-04-21,1,480958,2
DALLAS (113),2016-04-23,1,480964,2
HARRIS (201),2016-04-23,1,480965,2
HARRIS (201),2016-04-23,1,480966,2
DALLAS (113),2016-04-24,1,480970,1
HARRIS (201),2016-04-24,2,480971,1
DALLAS (113),2016-02-12,1,480976,1
HARRIS (201),2016-03-07,1,480978,2
HARRIS (201),2016-04-03,1,480981,1
DALLAS (113),2016-04-11,1,480984,2
DALLAS (113),2016-04-15,1,480986,2
HARRIS (201),2016-04-15,1,480987,1
HARRIS (201),2016-04-17,1,480989,1
DALLAS (113),2016-04-22,1,480993,2
DALLAS (113),2016-04-22,1,480996,2
HARRIS (201),2016-04-25,2,480997,7
HARRIS (201),2016-04-30,1,481007,2
DALLAS (113),2016-04-21,1,481014,2
DALLAS (113),2016-04-22,1,481015,1
DALLAS (113),2016-04-29,1,481017,1
BEXAR (29),2016-04-30,1,481018,2
DALLAS (113),2016-04-30,1,481019,2
DALLAS (113),2016-04-08,1,481024,2
HARRIS (201),2016-04-12,2,481025,2
HARRIS (201),2016-04-24,1,481029,1
HARRIS (201),2016-04-29,1,481035,1
HARRIS (201),2016-04-30,1,481038,1
HARRIS (201),2016-04-30,1,481039,2
HARRIS (201),2016-04-30,1,481040,2
DALLAS (113),2016-04-14,1,481044,1
BEXAR (29),2016-04-23,1,481047,2
HARRIS (201),2016-04-30,1,481055,2
HARRIS (201),2016-04-30,1,481056,1
DALLAS (113),2016-05-01,1,481060,1
HARRIS (201),2016-05-01,1,481061,1
HARRIS (201),2016-05-03,1,481072,1
DALLAS (113),2016-05-04,1,481074,1
DALLAS (113),2016-05-05,1,481079,2
BEXAR (29),2016-05-06,1,481081,1
BEXAR (29),2016-05-06,1,481082,1
DALLAS (113),2016-05-07,3,481091,1
HARRIS (201),2016-05-07,1,481092,1
HARRIS (201),2016-05-07,1,481093,2
BEXAR (29),2016-05-08,1,481096,2
DALLAS (113),2016-05-08,1,481100,2
DALLAS (113),2016-05-09,1,481104,1
BEXAR (29),2016-05-10,1,481109,1
DALLAS (113),2016-05-10,1,481136,3
HARRIS (201),2016-05-11,1,481139,3
HARRIS (201),2016-05-13,1,481143,2
DALLAS (113),2016-05-14,1,481148,3
BEXAR (29),2016-05-15,1,481151,2
BEXAR (29),2016-05-15,1,481152,1
HARRIS (201),2016-05-15,1,481154,1
HARRIS (201),2016-05-16,1,481157,2
BEXAR (29),2016-03-25,1,481160,1
BEXAR (29),2016-01-22,1,481169,2
DALLAS (113),2016-02-13,1,481170,2
HARRIS (201),2016-04-14,1,481172,2
HARRIS (201),2016-04-28,1,481174,1
BEXAR (29),2016-04-29,1,481175,1
BEXAR (29),2016-05-01,1,481179,1
DALLAS (113),2016-05-03,1,481181,1
HARRIS (201),2016-05-13,1,481193,1
HARRIS (201),2016-05-14,1,481195,1
