,Date,MaxTemp,MinTemp,Precipitation,County,Deaths,Case,Vehicles,City,Category
15888,2017-05-11,62,51,0.0,NEW YORK (61),1.0,360229.0,1.0,New York City,Dry
15889,2017-05-12,65,48,0.0,,,,,New York City,Dry
15890,2017-05-13,53,45,1.61,,,,,New York City,Very Heavy
15891,2017-05-14,67,46,0.02,,,,,New York City,Light
15892,2017-05-15,68,53,0.0,,,,,New York City,Dry
15893,2017-05-16,79,56,0.0,NEW YORK (61),1.0,360249.0,1.0,New York City,Dry
15894,2017-05-17,90,65,0.0,QUEENS (81),1.0,360291.0,3.0,New York City,Dry
15895,2017-05-18,92,75,0.0,,,,,New York City,Dry
15896,2017-05-19,91,66,0.0,,,,,New York City,Dry
15897,2017-05-20,65,55,0.01,,,,,New York City,Light
15898,2017-05-21,69,52,0.0,QUEENS (81),1.0,360259.0,2.0,New York City,Dry
15899,2017-05-22,61,53,0.59,NEW YORK (61),1.0,360269.0,1.0,New York City,Heavy
15900,2017-05-23,69,56,0.0,,,,,New York City,Dry
15901,2017-05-24,69,56,0.04,,,,,New York City,Light
15902,2017-05-25,59,56,0.58,,,,,New York City,Heavy
15903,2017-05-26,73,56,0.1,,,,,New York City,Moderate
15904,2017-05-27,71,59,0.0,QUEENS (81),1.0,360282.0,4.0,New York City,Dry
15905,2017-05-28,71,58,0.0,BRONX (5),1.0,360275.0,1.0,New York City,Dry
15906,2017-05-29,61,56,0.13,QUEENS (81),1.0,360285.0,1.0,New York City,Moderate
15907,2017-05-29,61,56,0.13,QUEENS (81),1.0,360288.0,2.0,New York City,Moderate
15908,2017-05-30,60,55,0.06,,,,,New York City,Moderate
15909,2017-05-31,75,58,0.03,,,,,New York City,Light
15910,2017-06-01,79,59,0.001,,,,,New York City,Light
15911,2017-06-02,76,57,0.01,,,,,New York City,Light
15912,2017-06-03,73,55,0.01,RICHMOND (85),1.0,360302.0,1.0,New York City,Light
15913,2017-06-04,70,56,0.09,,,,,New York City,Moderate
15914,2017-06-05,67,58,0.02,,,,,New York City,Light
15915,2017-06-06,58,52,0.06,,,,,New York City,Moderate
15916,2017-06-07,67,51,0.0,,,,,New York City,Dry
15917,2017-06-08,69,55,0.0,BRONX (5),1.0,360325.0,2.0,New York City,Dry
15918,2017-06-09,80,53,0.0,,,,,New York City,Dry
15919,2017-06-10,85,66,0.0,KINGS (47),1.0,360323.0,3.0,New York City,Dry
15920,2017-06-11,90,72,0.0,RICHMOND (85),1.0,360306.0,1.0,New York City,Dry
15921,2017-06-12,93,76,0.0,BRONX (5),1.0,360329.0,2.0,New York City,Dry
15922,2017-06-12,93,76,0.0,NEW YORK (61),1.0,360331.0,1.0,New York City,Dry
15923,2017-06-13,94,77,0.001,,,,,New York City,Light
15924,2017-06-14,84,69,0.29,,,,,New York City,Moderate
15925,2017-06-15,76,64,0.0,,,,,New York City,Dry
15926,2017-06-16,68,63,0.0,,,,,New York City,Dry
15927,2017-06-17,74,66,1.39,QUEENS (81),2.0,360340.0,1.0,New York City,Heavy
15928,2017-06-17,74,66,1.39,NEW YORK (61),1.0,360341.0,1.0,New York City,Heavy
15929,2017-06-18,85,70,0.001,,,,,New York City,Light
15930,2017-06-19,88,70,1.35,KINGS (47),1.0,360346.0,1.0,New York City,Heavy
15931,2017-06-20,83,71,0.03,BRONX (5),1.0,360362.0,1.0,New York City,Light
15932,2017-06-21,83,71,0.0,KINGS (47),1.0,360378.0,2.0,New York City,Dry
15933,2017-06-22,83,68,0.0,,,,,New York City,Dry
15934,2017-06-23,83,76,0.04,,,,,New York City,Light
15935,2017-06-24,84,71,1.29,QUEENS (81),1.0,360350.0,2.0,New York City,Heavy
15936,2017-06-24,84,71,1.29,KINGS (47),1.0,360382.0,3.0,New York City,Heavy
15937,2017-06-25,83,68,0.0,,,,,New York City,Dry
15938,2017-06-26,79,64,0.0,,,,,New York City,Dry
15939,2017-06-27,77,60,0.18,,,,,New York City,Moderate
15940,2017-06-28,78,61,0.0,,,,,New York City,Dry
15941,2017-06-29,82,68,0.0,NEW YORK (61),1.0,360352.0,2.0,New York City,Dry
15942,2017-06-29,82,68,0.0,NEW YORK (61),1.0,360353.0,1.0,New York City,Dry
15943,2017-06-30,88,73,0.001,KINGS (47),1.0,360367.0,1.0,New York City,Light
15944,2017-06-30,88,73,0.001,NEW YORK (61),1.0,360371.0,1.0,New York City,Light
15945,2017-07-01,85,71,0.23,,,,,New York City,Moderate
15946,2017-07-02,87,72,0.0,NEW YORK (61),1.0,360383.0,1.0,New York City,Dry
15947,2017-07-03,88,71,0.45,BRONX (5),1.0,360387.0,2.0,New York City,Moderate
15948,2017-07-04,85,70,0.0,,,,,New York City,Dry
15949,2017-07-05,85,70,0.0,,,,,New York City,Dry
15950,2017-07-06,77,71,0.001,,,,,New York City,Light
15951,2017-07-07,80,68,1.78,QUEENS (81),1.0,360395.0,1.0,New York City,Very Heavy
15952,2017-07-08,84,69,0.0,,,,,New York City,Dry
15953,2017-07-09,81,67,0.0,,,,,New York City,Dry
15954,2017-07-10,84,68,0.0,BRONX (5),1.0,360461.0,1.0,New York City,Dry
15955,2017-07-11,85,75,0.0,KINGS (47),1.0,360401.0,1.0,New York City,Dry
15956,2017-07-12,88,77,0.0,,,,,New York City,Dry
15957,2017-07-13,90,73,0.001,BRONX (5),1.0,360408.0,1.0,New York City,Light
15958,2017-07-14,73,65,0.35,,,,,New York City,Moderate
15959,2017-07-15,84,68,0.0,BRONX (5),1.0,360410.0,2.0,New York City,Dry
15960,2017-07-15,84,68,0.0,RICHMOND (85),1.0,360414.0,2.0,New York City,Dry
15961,2017-07-16,87,68,0.0,KINGS (47),1.0,360412.0,2.0,New York City,Dry
15962,2017-07-16,87,68,0.0,KINGS (47),1.0,360413.0,1.0,New York City,Dry
15963,2017-07-16,87,68,0.0,KINGS (47),1.0,360416.0,2.0,New York City,Dry
15964,2017-07-16,87,68,0.0,QUEENS (81),2.0,360419.0,4.0,New York City,Dry
15965,2017-07-17,85,73,0.0,NEW YORK (61),1.0,360446.0,1.0,New York City,Dry
15966,2017-07-18,88,73,0.0,,,,,New York City,Dry
15967,2017-07-19,92,77,0.0,NEW YORK (61),1.0,360444.0,3.0,New York City,Dry
15968,2017-07-20,94,77,0.01,,,,,New York City,Light
15969,2017-07-21,92,76,0.0,QUEENS (81),1.0,360423.0,1.0,New York City,Dry
15970,2017-07-21,92,76,0.0,QUEENS (81),1.0,360524.0,2.0,New York City,Dry
15971,2017-07-22,92,71,0.57,KINGS (47),1.0,360425.0,1.0,New York City,Heavy
15972,2017-07-23,79,71,0.06,KINGS (47),1.0,360436.0,1.0,New York City,Moderate
15973,2017-07-24,73,63,0.74,,,,,New York City,Heavy
15974,2017-07-25,71,62,0.0,,,,,New York City,Dry
15975,2017-07-26,77,65,0.0,NEW YORK (61),1.0,360447.0,1.0,New York City,Dry
15976,2017-07-27,78,65,0.001,RICHMOND (85),1.0,360834.0,2.0,New York City,Light
15977,2017-07-28,85,71,0.0,BRONX (5),1.0,360437.0,1.0,New York City,Dry
15978,2017-07-28,85,71,0.0,NEW YORK (61),1.0,360438.0,1.0,New York City,Dry
15979,2017-07-28,85,71,0.0,QUEENS (81),1.0,360867.0,2.0,New York City,Dry
15980,2017-07-29,77,67,0.0,,,,,New York City,Dry
15981,2017-07-30,82,64,0.0,QUEENS (81),1.0,360456.0,1.0,New York City,Dry
15982,2017-07-31,88,66,0.0,,,,,New York City,Dry
15983,2017-08-01,92,71,0.0,QUEENS (81),1.0,360439.0,1.0,New York City,Dry
15984,2017-08-02,86,69,0.09,,,,,New York City,Moderate
15985,2017-08-03,87,68,0.0,,,,,New York City,Dry
15986,2017-08-04,84,69,0.15,KINGS (47),1.0,360476.0,3.0,New York City,Moderate
15987,2017-08-04,84,69,0.15,KINGS (47),1.0,360501.0,1.0,New York City,Moderate
15988,2017-08-05,78,69,0.3,NEW YORK (61),1.0,360452.0,2.0,New York City,Moderate
15989,2017-08-06,76,64,0.0,QUEENS (81),1.0,360471.0,1.0,New York City,Dry
15990,2017-08-07,71,64,0.76,,,,,New York City,Heavy
15991,2017-08-08,78,65,0.0,QUEENS (81),1.0,360454.0,2.0,New York City,Dry
15992,2017-08-08,78,65,0.0,NEW YORK (61),1.0,360457.0,1.0,New York City,Dry
15993,2017-08-09,85,64,0.0,BRONX (5),1.0,360458.0,2.0,New York City,Dry
15994,2017-08-10,83,68,0.0,QUEENS (81),1.0,360470.0,1.0,New York City,Dry
15995,2017-08-11,82,69,0.001,,,,,New York City,Light
15996,2017-08-12,77,64,0.11,QUEENS (81),1.0,360499.0,1.0,New York City,Moderate
15997,2017-08-13,83,71,0.0,,,,,New York City,Dry
15998,2017-08-14,80,70,0.0,KINGS (47),1.0,360503.0,1.0,New York City,Dry
15999,2017-08-15,74,68,0.45,,,,,New York City,Moderate
16000,2017-08-16,87,70,0.0,NEW YORK (61),1.0,360491.0,1.0,New York City,Dry
16001,2017-08-16,87,70,0.0,NEW YORK (61),1.0,360509.0,1.0,New York City,Dry
16002,2017-08-17,83,69,0.0,KINGS (47),1.0,360608.0,1.0,New York City,Dry
16003,2017-08-18,82,73,0.88,,,,,New York City,Heavy
16004,2017-08-19,86,73,0.0,BRONX (5),1.0,360493.0,3.0,New York City,Dry
16005,2017-08-19,86,73,0.0,QUEENS (81),1.0,360495.0,2.0,New York City,Dry
16006,2017-08-20,81,69,0.0,,,,,New York City,Dry
16007,2017-08-21,87,71,0.0,BRONX (5),1.0,360502.0,6.0,New York City,Dry
16008,2017-08-22,89,72,0.3,,,,,New York City,Moderate
16009,2017-08-23,81,70,0.001,,,,,New York City,Light
16010,2017-08-24,80,65,0.0,BRONX (5),1.0,360525.0,2.0,New York City,Dry
16011,2017-08-25,78,63,0.0,,,,,New York City,Dry
16012,2017-08-26,78,62,0.0,,,,,New York City,Dry
16013,2017-08-27,78,63,0.0,BRONX (5),1.0,360532.0,3.0,New York City,Dry
16014,2017-08-27,78,63,0.0,QUEENS (81),1.0,360590.0,1.0,New York City,Dry
16015,2017-08-28,76,63,0.0,,,,,New York City,Dry
16016,2017-08-29,68,61,0.29,,,,,New York City,Moderate
16017,2017-08-30,78,60,0.01,,,,,New York City,Light
16018,2017-08-31,81,64,0.0,KINGS (47),1.0,360534.0,2.0,New York City,Dry
16019,2017-09-01,71,55,0.0,KINGS (47),1.0,360536.0,1.0,New York City,Dry
16020,2017-09-02,68,54,0.53,,,,,New York City,Heavy
16021,2017-09-03,69,59,0.74,KINGS (47),1.0,360605.0,1.0,New York City,Heavy
16022,2017-09-04,80,61,0.0,BRONX (5),1.0,360546.0,1.0,New York City,Dry
16023,2017-09-05,85,69,0.001,,,,,New York City,Light
16024,2017-09-06,72,61,0.42,,,,,New York City,Moderate
16025,2017-09-07,71,59,0.01,,,,,New York City,Light
16026,2017-09-08,71,58,0.0,,,,,New York City,Dry
16027,2017-09-09,70,55,0.0,,,,,New York City,Dry
16028,2017-09-10,72,57,0.0,QUEENS (81),1.0,360563.0,3.0,New York City,Dry
16029,2017-09-10,72,57,0.0,KINGS (47),1.0,360884.0,1.0,New York City,Dry
16030,2017-09-11,76,55,0.0,,,,,New York City,Dry
16031,2017-09-12,78,59,0.0,BRONX (5),1.0,360575.0,1.0,New York City,Dry
16032,2017-09-13,83,64,0.06,NEW YORK (61),1.0,360577.0,2.0,New York City,Moderate
16033,2017-09-13,83,64,0.06,QUEENS (81),1.0,360758.0,3.0,New York City,Moderate
16034,2017-09-14,81,70,0.02,NEW YORK (61),1.0,360578.0,1.0,New York City,Light
16035,2017-09-15,81,67,0.0,,,,,New York City,Dry
16036,2017-09-16,82,70,0.0,KINGS (47),1.0,360587.0,3.0,New York City,Dry
16037,2017-09-17,81,68,0.0,,,,,New York City,Dry
16038,2017-09-18,73,68,0.0,QUEENS (81),3.0,360586.0,4.0,New York City,Dry
16039,2017-09-18,73,68,0.0,QUEENS (81),1.0,360589.0,1.0,New York City,Dry
16040,2017-09-19,78,69,0.22,,,,,New York City,Moderate
16041,2017-09-20,79,71,0.0,,,,,New York City,Dry
16042,2017-09-21,80,71,0.0,,,,,New York City,Dry
16043,2017-09-22,82,66,0.0,NEW YORK (61),1.0,360647.0,3.0,New York City,Dry
16044,2017-09-23,87,68,0.0,,,,,New York City,Dry
16045,2017-09-24,91,69,0.0,RICHMOND (85),1.0,360604.0,2.0,New York City,Dry
16046,2017-09-25,88,70,0.0,QUEENS (81),1.0,360611.0,2.0,New York City,Dry
16047,2017-09-26,84,68,0.0,,,,,New York City,Dry
16048,2017-09-27,87,69,0.0,NEW YORK (61),1.0,360613.0,1.0,New York City,Dry
16049,2017-09-28,79,59,0.0,,,,,New York City,Dry
16050,2017-09-29,68,55,0.0,,,,,New York City,Dry
16051,2017-09-30,66,54,0.0,BRONX (5),1.0,360615.0,2.0,New York City,Dry
16052,2017-09-30,66,54,0.0,NEW YORK (61),1.0,360616.0,1.0,New York City,Dry
16053,2017-09-30,66,54,0.0,QUEENS (81),1.0,360617.0,2.0,New York City,Dry
16054,2017-09-30,66,54,0.0,KINGS (47),1.0,360618.0,1.0,New York City,Dry
16055,2017-10-01,68,50,0.0,KINGS (47),1.0,360619.0,2.0,New York City,Dry
16056,2017-10-02,73,52,0.0,,,,,New York City,Dry
16057,2017-10-03,71,57,0.0,KINGS (47),1.0,360663.0,1.0,New York City,Dry
16058,2017-10-04,75,56,0.0,,,,,New York City,Dry
16059,2017-10-05,83,65,0.001,,,,,New York City,Light
16060,2017-10-06,82,68,0.0,BRONX (5),1.0,360643.0,1.0,New York City,Dry
16061,2017-10-06,82,68,0.0,RICHMOND (85),1.0,360644.0,2.0,New York City,Dry
16062,2017-10-07,81,66,0.0,,,,,New York City,Dry
16063,2017-10-08,77,72,0.22,,,,,New York City,Moderate
16064,2017-10-09,77,71,0.26,,,,,New York City,Moderate
16065,2017-10-10,81,66,0.0,NEW YORK (61),1.0,360760.0,1.0,New York City,Dry
16066,2017-10-11,77,60,0.06,,,,,New York City,Moderate
16067,2017-10-12,64,55,0.07,,,,,New York City,Moderate
16068,2017-10-13,67,52,0.0,KINGS (47),1.0,360673.0,1.0,New York City,Dry
16069,2017-10-14,72,61,0.08,,,,,New York City,Moderate
16070,2017-10-15,74,65,0.0,,,,,New York City,Dry
16071,2017-10-16,69,46,0.01,,,,,New York City,Light
16072,2017-10-17,58,42,0.0,QUEENS (81),1.0,360911.0,2.0,New York City,Dry
16073,2017-10-18,72,50,0.0,,,,,New York City,Dry
16074,2017-10-19,71,56,0.0,KINGS (47),1.0,360762.0,2.0,New York City,Dry
16075,2017-10-20,73,57,0.0,,,,,New York City,Dry
16076,2017-10-21,78,56,0.0,BRONX (5),1.0,360685.0,3.0,New York City,Dry
16077,2017-10-21,78,56,0.0,NEW YORK (61),1.0,360686.0,2.0,New York City,Dry
16078,2017-10-21,78,56,0.0,RICHMOND (85),1.0,360744.0,2.0,New York City,Dry
16079,2017-10-22,76,57,0.0,,,,,New York City,Dry
16080,2017-10-23,74,61,0.0,,,,,New York City,Dry
16081,2017-10-24,74,67,0.2,BRONX (5),1.0,360781.0,1.0,New York City,Moderate
16082,2017-10-25,67,57,0.0,QUEENS (81),1.0,360720.0,1.0,New York City,Dry
16083,2017-10-26,58,50,0.0,,,,,New York City,Dry
16084,2017-10-27,62,47,0.0,,,,,New York City,Dry
16085,2017-10-28,69,55,0.0,,,,,New York City,Dry
16086,2017-10-29,67,60,3.03,,,,,New York City,Very Heavy
16087,2017-10-30,61,46,0.25,,,,,New York City,Moderate
16088,2017-10-31,57,45,0.0,KINGS (47),1.0,360761.0,3.0,New York City,Dry
16089,2017-11-01,59,43,0.0,KINGS (47),1.0,360725.0,1.0,New York City,Dry
16090,2017-11-01,59,43,0.0,RICHMOND (85),1.0,360726.0,1.0,New York City,Dry
16091,2017-11-02,72,58,0.0,QUEENS (81),1.0,360727.0,3.0,New York City,Dry
16092,2017-11-03,74,51,0.0,,,,,New York City,Dry
16093,2017-11-04,56,46,0.0,,,,,New York City,Dry
16094,2017-11-05,61,51,0.02,,,,,New York City,Light
16095,2017-11-06,66,46,0.01,RICHMOND (85),2.0,360730.0,2.0,New York City,Light
16096,2017-11-07,49,40,0.7,BRONX (5),1.0,360737.0,1.0,New York City,Heavy
16097,2017-11-07,49,40,0.7,KINGS (47),1.0,360740.0,2.0,New York City,Heavy
16098,2017-11-08,49,39,0.0,,,,,New York City,Dry
16099,2017-11-09,55,39,0.001,,,,,New York City,Light
16100,2017-11-10,51,25,0.01,BRONX (5),1.0,360747.0,1.0,New York City,Light
16101,2017-11-10,51,25,0.01,QUEENS (81),1.0,360750.0,2.0,New York City,Light
16102,2017-11-11,38,24,0.0,,,,,New York City,Dry
16103,2017-11-12,46,32,0.0,QUEENS (81),1.0,360748.0,1.0,New York City,Dry
16104,2017-11-13,47,39,0.07,RICHMOND (85),1.0,360778.0,2.0,New York City,Moderate
16105,2017-11-14,48,35,0.0,NEW YORK (61),1.0,360794.0,1.0,New York City,Dry
16106,2017-11-15,51,37,0.0,,,,,New York City,Dry
16107,2017-11-16,57,43,0.2,,,,,New York City,Moderate
16108,2017-11-17,47,37,0.0,QUEENS (81),1.0,360797.0,1.0,New York City,Dry
16109,2017-11-18,56,34,0.1,QUEENS (81),1.0,360785.0,5.0,New York City,Moderate
16110,2017-11-19,59,38,0.23,,,,,New York City,Moderate
16111,2017-11-20,47,36,0.001,,,,,New York City,Light
16112,2017-11-21,58,42,0.0,,,,,New York City,Dry
16113,2017-11-22,56,35,0.21,KINGS (47),1.0,360796.0,1.0,New York City,Moderate
16114,2017-11-23,43,31,0.0,,,,,New York City,Dry
16115,2017-11-24,50,35,0.0,KINGS (47),1.0,360803.0,1.0,New York City,Dry
16116,2017-11-25,57,43,0.0,KINGS (47),1.0,360798.0,1.0,New York City,Dry
16117,2017-11-26,51,40,0.0,KINGS (47),1.0,360819.0,2.0,New York City,Dry
16118,2017-11-27,51,39,0.0,,,,,New York City,Dry
16119,2017-11-28,54,36,0.0,NEW YORK (61),1.0,360822.0,1.0,New York City,Dry
16120,2017-11-29,63,42,0.0,,,,,New York City,Dry
16121,2017-11-30,53,38,0.03,,,,,New York City,Light
16122,2017-12-01,52,42,0.0,,,,,New York City,Dry
16123,2017-12-02,48,39,0.0,,,,,New York City,Dry
16124,2017-12-03,48,42,0.0,QUEENS (81),1.0,360805.0,1.0,New York City,Dry
16125,2017-12-04,51,40,0.0,,,,,New York City,Dry
16126,2017-12-05,61,50,0.75,QUEENS (81),1.0,360841.0,1.0,New York City,Heavy
16127,2017-12-06,59,40,0.0,,,,,New York City,Dry
16128,2017-12-07,44,37,0.0,,,,,New York City,Dry
16129,2017-12-08,39,34,0.0,KINGS (47),1.0,360817.0,2.0,New York City,Dry
16130,2017-12-09,35,30,0.46,,,,,New York City,Moderate
16131,2017-12-10,39,29,0.0,,,,,New York City,Dry
16132,2017-12-11,41,33,0.0,,,,,New York City,Dry
16133,2017-12-12,50,29,0.001,KINGS (47),1.0,360865.0,1.0,New York City,Light
16134,2017-12-13,31,20,0.0,,,,,New York City,Dry
16135,2017-12-14,32,22,0.09,,,,,New York City,Moderate
16136,2017-12-15,28,20,0.11,,,,,New York City,Moderate
16137,2017-12-16,39,23,0.0,,,,,New York City,Dry
16138,2017-12-17,38,32,0.0,KINGS (47),1.0,360853.0,3.0,New York City,Dry
16139,2017-12-18,47,34,0.02,QUEENS (81),1.0,360827.0,1.0,New York City,Light
16140,2017-12-19,55,45,0.0,KINGS (47),1.0,360845.0,1.0,New York City,Dry
16141,2017-12-20,51,34,0.0,,,,,New York City,Dry
16142,2017-12-21,39,32,0.0,QUEENS (81),1.0,360847.0,1.0,New York City,Dry
16143,2017-12-21,39,32,0.0,QUEENS (81),1.0,360855.0,1.0,New York City,Dry
16144,2017-12-22,50,35,0.0,,,,,New York City,Dry
16145,2017-12-23,48,38,0.49,NEW YORK (61),1.0,360856.0,1.0,New York City,Moderate
16146,2017-12-24,41,36,0.01,,,,,New York City,Light
16147,2017-12-25,38,28,0.23,,,,,New York City,Moderate
16148,2017-12-26,28,23,0.0,NEW YORK (61),1.0,360846.0,1.0,New York City,Dry
16149,2017-12-27,24,17,0.0,KINGS (47),1.0,360849.0,2.0,New York City,Dry
16150,2017-12-28,18,11,0.0,,,,,New York City,Dry
16151,2017-12-29,22,11,0.0,QUEENS (81),1.0,360892.0,1.0,New York City,Dry
16152,2017-12-30,23,17,0.05,,,,,New York City,Moderate
16153,2017-12-31,21,9,0.0,,,,,New York City,Dry
16154,2018-01-01,19,7,0.0,,,,,New York City,Dry
16155,2018-01-02,26,13,0.0,,,,,New York City,Dry
16156,2018-01-03,30,16,0.0,,,,,New York City,Dry
16157,2018-01-04,29,19,0.76,,,,,New York City,Heavy
16158,2018-01-05,19,9,0.0,QUEENS (81),1.0,360006.0,1.0,New York City,Dry
16159,2018-01-06,13,6,0.0,,,,,New York City,Dry
16160,2018-01-07,18,5,0.0,,,,,New York City,Dry
16161,2018-01-08,31,17,0.01,,,,,New York City,Light
16162,2018-01-09,44,30,0.0,,,,,New York City,Dry
16163,2018-01-10,43,30,0.0,QUEENS (81),1.0,360007.0,1.0,New York City,Dry
16164,2018-01-10,43,30,0.0,BRONX (5),1.0,360022.0,1.0,New York City,Dry
16165,2018-01-11,53,41,0.0,,,,,New York City,Dry
16166,2018-01-12,61,44,0.54,,,,,New York City,Heavy
16167,2018-01-13,58,19,0.05,BRONX (5),1.0,360011.0,2.0,New York City,Moderate
16168,2018-01-14,25,15,0.0,,,,,New York City,Dry
16169,2018-01-15,30,16,0.0,QUEENS (81),1.0,360016.0,3.0,New York City,Dry
16170,2018-01-16,36,25,0.0,,,,,New York City,Dry
16171,2018-01-17,36,22,0.19,,,,,New York City,Moderate
16172,2018-01-18,32,18,0.0,QUEENS (81),1.0,360017.0,1.0,New York City,Dry
16173,2018-01-19,41,24,0.0,KINGS (47),1.0,360012.0,1.0,New York City,Dry
16174,2018-01-20,52,38,0.0,,,,,New York City,Dry
16175,2018-01-21,50,42,0.0,NEW YORK (61),1.0,360019.0,1.0,New York City,Dry
16176,2018-01-22,49,38,0.01,,,,,New York City,Light
16177,2018-01-23,60,38,0.3,QUEENS (81),1.0,360030.0,1.0,New York City,Moderate
16178,2018-01-24,44,27,0.0,,,,,New York City,Dry
16179,2018-01-25,34,23,0.0,,,,,New York City,Dry
16180,2018-01-26,38,26,0.0,KINGS (47),1.0,360025.0,1.0,New York City,Dry
16181,2018-01-27,56,35,0.0,,,,,New York City,Dry
16182,2018-01-28,55,46,0.21,,,,,New York City,Moderate
16183,2018-01-29,47,35,0.001,,,,,New York City,Light
16184,2018-01-30,36,24,0.11,,,,,New York City,Moderate
16185,2018-01-31,33,18,0.0,,,,,New York City,Dry
16186,2018-02-01,45,32,0.05,,,,,New York City,Moderate
16187,2018-02-02,41,17,0.18,KINGS (47),1.0,360035.0,1.0,New York City,Moderate
16188,2018-02-02,41,17,0.18,QUEENS (81),1.0,360036.0,1.0,New York City,Moderate
16189,2018-02-03,31,16,0.0,BRONX (5),1.0,360038.0,5.0,New York City,Dry
16190,2018-02-04,46,30,0.96,,,,,New York City,Heavy
16191,2018-02-05,40,26,0.001,RICHMOND (85),1.0,360040.0,2.0,New York City,Light
16192,2018-02-05,40,26,0.001,QUEENS (81),1.0,360042.0,1.0,New York City,Light
16193,2018-02-06,37,26,0.0,,,,,New York City,Dry
16194,2018-02-07,45,30,0.85,QUEENS (81),1.0,360044.0,1.0,New York City,Heavy
16195,2018-02-08,33,25,0.0,,,,,New York City,Dry
16196,2018-02-09,39,26,0.0,,,,,New York City,Dry
16197,2018-02-10,50,39,0.58,,,,,New York City,Heavy
16198,2018-02-11,62,45,1.21,,,,,New York City,Heavy
16199,2018-02-12,62,32,0.0,,,,,New York City,Dry
16200,2018-02-13,38,26,0.0,,,,,New York City,Dry
16201,2018-02-14,53,35,0.08,QUEENS (81),1.0,360053.0,3.0,New York City,Moderate
16202,2018-02-15,62,46,0.16,,,,,New York City,Moderate
16203,2018-02-16,58,36,0.09,,,,,New York City,Moderate
16204,2018-02-17,40,28,0.52,KINGS (47),1.0,360054.0,1.0,New York City,Heavy
16205,2018-02-17,40,28,0.52,QUEENS (81),1.0,360056.0,1.0,New York City,Heavy
16206,2018-02-18,44,33,0.01,,,,,New York City,Light
16207,2018-02-19,49,36,0.04,,,,,New York City,Light
16208,2018-02-20,67,47,0.0,QUEENS (81),1.0,360060.0,1.0,New York City,Dry
16209,2018-02-21,78,55,0.06,RICHMOND (85),1.0,360058.0,2.0,New York City,Moderate
16210,2018-02-22,59,37,0.17,,,,,New York City,Moderate
16211,2018-02-23,42,36,0.06,,,,,New York City,Moderate
16212,2018-02-24,55,42,0.08,,,,,New York City,Moderate
16213,2018-02-25,44,40,0.73,,,,,New York City,Heavy
16214,2018-02-26,52,43,0.0,,,,,New York City,Dry
16215,2018-02-27,56,39,0.0,KINGS (47),1.0,360068.0,1.0,New York City,Dry
16216,2018-02-27,56,39,0.0,NEW YORK (61),1.0,360069.0,2.0,New York City,Dry
16217,2018-02-28,61,42,0.0,NEW YORK (61),1.0,360088.0,1.0,New York City,Dry
16218,2018-03-01,60,44,0.38,BRONX (5),1.0,360064.0,1.0,New York City,Moderate
16219,2018-03-01,60,44,0.38,QUEENS (81),1.0,360076.0,2.0,New York City,Moderate
16220,2018-03-02,44,34,1.86,KINGS (47),1.0,360074.0,8.0,New York City,Very Heavy
16221,2018-03-02,44,34,1.86,KINGS (47),1.0,360075.0,2.0,New York City,Very Heavy
16222,2018-03-02,44,34,1.86,BRONX (5),1.0,360173.0,3.0,New York City,Very Heavy
16223,2018-03-03,49,36,0.0,,,,,New York City,Dry
16224,2018-03-04,44,34,0.0,,,,,New York City,Dry
16225,2018-03-05,43,33,0.0,KINGS (47),2.0,360078.0,5.0,New York City,Dry
16226,2018-03-06,47,32,0.001,,,,,New York City,Light
16227,2018-03-07,39,33,1.41,NEW YORK (61),1.0,360170.0,1.0,New York City,Heavy
16228,2018-03-08,39,33,0.001,,,,,New York City,Light
16229,2018-03-09,42,30,0.0,,,,,New York City,Dry
16230,2018-03-10,40,31,0.0,QUEENS (81),1.0,360091.0,1.0,New York City,Dry
16231,2018-03-11,45,32,0.0,,,,,New York City,Dry
16232,2018-03-12,43,32,0.08,KINGS (47),1.0,360094.0,1.0,New York City,Moderate
16233,2018-03-13,40,33,0.28,QUEENS (81),1.0,360093.0,1.0,New York City,Moderate
16234,2018-03-14,41,31,0.01,,,,,New York City,Light
16235,2018-03-15,48,32,0.0,KINGS (47),1.0,360122.0,3.0,New York City,Dry
16236,2018-03-16,40,30,0.0,,,,,New York City,Dry
16237,2018-03-17,48,27,0.0,BRONX (5),1.0,360124.0,1.0,New York City,Dry
16238,2018-03-18,43,28,0.0,,,,,New York City,Dry
16239,2018-03-19,47,33,0.0,,,,,New York City,Dry
16240,2018-03-20,39,30,0.001,,,,,New York City,Light
16241,2018-03-21,39,31,0.99,,,,,New York City,Heavy
16242,2018-03-22,50,32,0.06,,,,,New York City,Moderate
16243,2018-03-23,49,35,0.001,QUEENS (81),1.0,360128.0,1.0,New York City,Light
16244,2018-03-24,51,35,0.0,,,,,New York City,Dry
16245,2018-03-25,45,33,0.0,,,,,New York City,Dry
16246,2018-03-26,50,34,0.0,,,,,New York City,Dry
16247,2018-03-27,47,34,0.01,,,,,New York City,Light
16248,2018-03-28,52,38,0.03,,,,,New York City,Light
16249,2018-03-29,53,49,0.03,,,,,New York City,Light
16250,2018-03-30,62,44,0.03,,,,,New York City,Light
16251,2018-03-31,58,39,0.0,,,,,New York City,Dry
16252,2018-04-01,60,43,0.0,,,,,New York City,Dry
16253,2018-04-02,43,33,0.59,,,,,New York City,Heavy
